ph_value,timestamp,status,do_value,temp_value,salinity_value,id,serialNumber
12.2,2025-05-11 16:46:24,True,9.62,27.8,139.6,aa92bbd5-c019-4801-988b-26b05e7c7c7b,SN-47F2B3CE
6.2,2025-05-11 16:52:58,True,9.62,27.9,172.8,83127586-3816-46b3-bc76-8b25365f3a7f,SN-47F2B3CE
7.0,2025-05-11 16:57:33,True,9.62,27.9,174.5,d4a840e4-1e4c-4306-90c3-1b6e54a3020f,SN-47F2B3CE
9.5,2025-05-11 16:47:42,True,9.62,27.9,165.9,0d94f7f6-fee6-4197-b281-7892e8975f36,SN-47F2B3CE
6.5,2025-05-11 16:49:20,True,9.62,27.8,165.9,1775b29e-05f9-4419-acaf-fdec8d630764,SN-47F2B3CE
6.9,2025-05-11 16:53:57,True,9.62,27.9,172.8,f6a6c186-ae27-4819-92ed-320d87ef4b03,SN-47F2B3CE
6.9,2025-05-11 16:54:28,True,9.62,27.9,172.8,b5b3a83f-b84f-4db9-b210-b382c17cd7be,SN-47F2B3CE
6.4,2025-05-11 16:49:24,True,9.62,27.8,165.9,f190da72-0796-4495-8641-ebe2634e3a65,SN-47F2B3CE
6.9,2025-05-11 16:56:59,True,9.62,27.9,174.5,b5b194f3-8c87-4edc-ac77-c4d38212c0d7,SN-47F2B3CE
9.4,2025-05-11 16:48:50,True,9.61,27.8,167.6,5f614be3-6cfb-4cff-b25c-413afc76ee66,SN-47F2B3CE
9.6,2025-05-11 16:48:22,True,9.62,27.8,164.1,cd190650-032a-4d99-8dd8-b918d5f72681,SN-47F2B3CE
13.5,2025-05-11 16:46:10,True,9.62,27.8,136.0,2d3658bf-318e-45de-ad2a-85df7a2fd0d6,SN-47F2B3CE
7.1,2025-05-11 16:55:33,True,9.62,27.9,172.8,09c095ec-4cf1-4ed0-a7bd-bed9166f5e26,SN-47F2B3CE
7.0,2025-05-11 16:57:43,True,9.62,27.9,174.5,26bd3a7a-84a0-47b7-9882-d12e2ebfda96,SN-47F2B3CE
6.4,2025-05-11 16:53:17,True,9.61,27.8,171.1,e95a34e3-c233-429c-83a3-c911203e1d2a,SN-47F2B3CE
7.1,2025-05-11 16:55:35,True,9.62,27.9,172.8,b487e048-1f29-4078-9b39-ce7e911beabb,SN-47F2B3CE
9.5,2025-05-11 16:48:12,True,9.62,27.9,162.4,6ce98d76-32a0-4396-84fa-ab448cc46f67,SN-47F2B3CE
6.2,2025-05-11 16:50:42,True,9.62,27.9,169.4,54bd4a61-200c-4397-b99b-2cf852aa9cd0,SN-47F2B3CE
9.5,2025-05-11 16:48:44,True,9.62,27.8,165.9,ac7bbe93-673c-409b-8b07-a82ca76e27d0,SN-47F2B3CE
6.9,2025-05-11 16:56:55,True,9.62,27.9,174.5,d1de94c0-4a42-4373-8c2e-2960183b4c6c,SN-47F2B3CE
9.7,2025-05-11 16:47:58,True,9.61,27.8,164.1,8560cc04-f8cb-4d4c-b6b7-e20e14bb36df,SN-47F2B3CE
6.6,2025-05-11 16:51:12,True,9.61,27.8,171.1,d9abf6ae-fa5c-4c00-baee-05a42d1d6b26,SN-47F2B3CE
9.2,1970-01-01 07:00:07,True,9.62,27.8,134.2,f9910808-27dc-46c9-944d-632fbeb80abf,SN-47F2B3CE
6.5,2025-05-11 16:54:54,True,9.62,27.9,172.8,fd35cfc1-e279-4f7d-92c7-c992974e410c,SN-47F2B3CE
10.1,2025-05-11 16:47:08,True,9.62,27.8,162.4,8e7bf6e1-73bd-44c5-b30c-fef7b672079b,SN-47F2B3CE
10.0,2025-05-11 16:47:14,True,9.62,27.8,165.9,393c0054-d6e3-4cbf-9beb-62c8334aa7f4,SN-47F2B3CE
9.5,2025-05-11 16:47:54,True,9.62,27.8,164.1,02aaee24-f3cc-48a1-9fb2-eeb9c617f53a,SN-47F2B3CE
6.9,2025-05-11 16:51:06,True,9.62,27.9,171.1,5372623b-6816-485a-a143-3501c1c16a57,SN-47F2B3CE
7.1,2025-05-11 16:55:23,True,9.62,27.9,172.8,ccc0e382-9476-413a-bdd4-16fdde569721,SN-47F2B3CE
7.0,2025-05-11 16:57:29,True,9.62,27.9,174.5,cabc71ce-0349-4142-b5bd-1be6498376aa,SN-47F2B3CE
9.6,2025-05-11 16:48:36,True,9.62,27.8,165.9,5dc2e5c8-523e-4805-a81b-af4b55678b58,SN-47F2B3CE
6.8,2025-05-11 16:55:53,True,9.62,27.9,174.5,28b5c9e8-856b-4d2b-a1e6-a1d1ae6f8c28,SN-47F2B3CE
7.1,2025-05-11 16:55:21,True,9.62,27.9,172.8,fbb0055b-bae7-4e0b-8c1a-3128baf4de66,SN-47F2B3CE
13.0,2025-05-11 16:46:12,True,9.62,27.8,136.0,12f6fd98-5222-4634-b69e-1f825f2cec82,SN-47F2B3CE
6.2,2025-05-11 16:52:48,True,9.62,27.9,171.1,ab08e2a9-ebc0-47c5-8c29-c6fff2521836,SN-47F2B3CE
6.2,2025-05-11 16:53:08,True,9.62,27.9,171.1,6c111686-9d31-4af7-9ca2-58f4ead2769d,SN-47F2B3CE
6.7,2025-05-11 16:55:49,True,9.62,27.9,174.5,e0e24c24-3b6a-4cd8-9724-fea4fa1ef2f5,SN-47F2B3CE
6.5,2025-05-11 16:49:28,True,9.62,27.8,165.9,ce043fb0-4154-49b4-b18e-ef436bca56e9,SN-47F2B3CE
6.9,2025-05-11 16:55:15,True,9.62,27.9,172.8,2476eaed-d9db-4729-97d8-ef22a9779eca,SN-47F2B3CE
5.9,2025-05-11 16:49:42,True,9.62,27.8,165.9,bc257bc0-077b-49db-8f7b-33028d133945,SN-47F2B3CE
9.6,2025-05-11 16:47:50,True,9.61,27.8,165.9,8ee64fe6-87b7-4332-8c2c-d2bdfcad4484,SN-47F2B3CE
9.6,2025-05-11 16:48:42,True,9.62,27.8,165.9,560499b9-f8c1-40c8-8f55-ce18fc94b7e3,SN-47F2B3CE
7.1,2025-05-11 16:50:20,True,9.61,27.8,169.4,216282f5-2b86-4272-81d0-32eb31d549c4,SN-47F2B3CE
6.9,2025-05-11 16:56:45,True,9.62,27.9,174.5,b1ff2d2c-3223-4260-bc15-a6ee23050445,SN-47F2B3CE
6.5,2025-05-11 16:49:16,True,9.62,27.8,165.9,cfeb0337-e970-413b-ae05-8d28344b4532,SN-47F2B3CE
6.7,2025-05-11 16:53:59,True,9.62,27.9,172.8,62b52f5d-b923-48ad-98c2-0b7a2983626d,SN-47F2B3CE
6.8,2025-05-11 16:56:47,True,9.62,27.9,174.5,1f2616ce-8c5a-4000-9356-aee113747c74,SN-47F2B3CE
7.2,2025-05-11 16:58:13,True,9.62,27.9,174.5,18319a66-ba85-47a0-a7c4-81cf994102cc,SN-47F2B3CE
7.0,2025-05-11 16:56:57,True,9.62,27.9,174.5,2ce6f9c9-7f99-4daf-87b6-01b28ecc349b,SN-47F2B3CE
6.8,2025-05-11 16:55:02,True,9.62,27.9,172.8,a8a0b438-01db-4ca8-9503-fc392b33930e,SN-47F2B3CE
6.5,2025-05-11 16:50:52,True,9.62,27.9,171.1,7992e397-731b-4919-a5c2-7a24c6dcce4b,SN-47F2B3CE
6.6,2025-05-11 16:52:30,True,9.62,27.9,171.1,c7a995d4-41c4-416b-81ea-ea434683c7c2,SN-47F2B3CE
6.6,2025-05-11 16:52:44,True,9.62,27.9,171.1,f20c9675-0e36-4350-a5ae-f80723065c20,SN-47F2B3CE
6.7,2025-05-11 16:52:18,True,9.62,27.9,171.1,826d2e6e-6c34-4bf2-89a3-cdb73215e673,SN-47F2B3CE
6.6,2025-05-11 16:53:35,True,9.62,27.9,171.1,24257037-50f8-4ae0-9883-ce3a1b039306,SN-47F2B3CE
9.8,2025-05-11 16:47:34,True,9.61,27.8,167.6,0ceb60ba-63a9-4e40-ab8d-cd9b797a970d,SN-47F2B3CE
6.9,2025-05-11 16:51:58,True,9.62,27.9,171.1,403186f2-bf1f-4a45-90dc-396499dc7bba,SN-47F2B3CE
7.1,2025-05-11 16:49:12,True,9.62,27.8,165.9,3a951c21-688c-45c4-b92a-08949718d3a1,SN-47F2B3CE
7.0,2025-05-11 16:57:35,True,9.62,27.9,174.5,b79c6c8f-4aeb-4a19-bbab-1c62eb062119,SN-47F2B3CE
6.6,2025-05-11 16:51:28,True,9.62,27.9,171.1,8541e67d-d074-47f0-a24e-2ea9011c15bd,SN-47F2B3CE
7.1,2025-05-11 16:57:53,True,9.62,27.9,174.5,4da4fe63-84f6-48cb-8a8e-acf2bc4dd88c,SN-47F2B3CE
6.2,2025-05-11 16:53:00,True,9.62,27.9,172.8,a88eb5ad-f59b-4e56-a4c3-9e35f0141fa9,SN-47F2B3CE
7.2,2025-05-11 16:58:05,True,9.62,27.9,174.5,d776fd83-7531-488d-9223-2ef533a51be6,SN-47F2B3CE
6.5,2025-05-11 16:51:24,True,9.62,27.9,171.1,dfdff4f0-f832-4106-8a75-4975b2bfd06c,SN-47F2B3CE
11.6,2025-05-11 16:46:32,True,9.62,27.8,143.1,19567f7b-fb45-46ff-8585-1cc3a655405b,SN-47F2B3CE
7.0,2025-05-11 16:55:29,True,9.62,27.9,172.8,2e459d89-f55c-43f7-a890-d11a93fc3a8b,SN-47F2B3CE
6.9,2025-05-11 16:51:02,True,9.62,27.9,171.1,aeaa4c93-dd73-4827-97ba-e1cbcb1382f8,SN-47F2B3CE
7.6,2025-05-11 16:49:00,True,9.61,27.8,167.6,ff792e64-2b00-44c5-8da1-bd7a24f3104c,SN-47F2B3CE
6.7,2025-05-11 16:56:16,True,9.62,27.9,174.5,c89e810c-70be-444a-873f-f3815c267d87,SN-47F2B3CE
6.6,2025-05-11 16:50:26,True,9.62,27.9,169.4,44c6e7ff-bd96-4594-8d57-4d7aab720b4b,SN-47F2B3CE
6.8,2025-05-11 16:51:54,True,9.61,27.8,171.1,fe39f068-2db3-4887-a6d3-d71c7540159c,SN-47F2B3CE
7.0,2025-05-11 16:54:18,True,9.62,27.9,172.8,26d10345-6864-431f-83c5-fa8265cc797d,SN-47F2B3CE
6.4,2025-05-11 16:50:04,True,9.61,27.8,167.6,bc5e78da-72bb-4a75-8929-b6306ea9523f,SN-47F2B3CE
7.1,2025-05-11 16:52:00,True,9.61,27.8,171.1,d6537187-3831-4166-a6ca-74a0dc14842f,SN-47F2B3CE
6.4,2025-05-11 16:51:16,True,9.62,27.9,171.1,f19deb8b-bfb4-434c-8459-9d8157b9a502,SN-47F2B3CE
6.7,2025-05-11 16:56:19,True,9.62,27.9,174.5,4804d7e4-5ad1-430b-85ce-77ab0cd91a93,SN-47F2B3CE
7.1,2025-05-11 16:50:18,True,9.61,27.8,169.4,ad88e6b1-a534-4f87-a050-46f791d7aeeb,SN-47F2B3CE
6.8,2025-05-11 16:57:09,True,9.62,27.9,174.5,b123f367-34ee-43d4-8bcc-c0a23e2bb439,SN-47F2B3CE
6.9,2025-05-11 16:54:14,True,9.62,27.9,172.8,f160a3f0-b74b-4a39-bebb-3e680c68e63b,SN-47F2B3CE
6.8,2025-05-11 16:56:09,True,9.62,27.9,174.5,cae86510-9654-487f-85f3-8d5169ccf49d,SN-47F2B3CE
6.5,2025-05-11 16:51:26,True,9.62,27.9,171.1,ae38a2c8-021e-4dcd-ab4f-c6074abfe8f3,SN-47F2B3CE
6.1,2025-05-11 16:53:04,True,9.62,27.9,172.8,5408bd1e-4387-4940-98d7-5a6b02b00e7c,SN-47F2B3CE
6.6,2025-05-11 16:52:32,True,9.62,27.9,171.1,73d04d80-c759-4f4d-93e7-0a65e41ff347,SN-47F2B3CE
6.9,2025-05-11 16:55:39,True,9.62,27.9,172.8,f9210d30-82e3-41fd-9318-de082952ef0c,SN-47F2B3CE
11.6,2025-05-11 16:46:36,True,9.62,27.8,143.1,c1666847-bbef-4414-bf91-2ae70bdb68a4,SN-47F2B3CE
6.7,2025-05-11 16:56:13,True,9.62,27.9,174.5,2c963ce4-ce46-4ed0-bc01-f8dacbdffe13,SN-47F2B3CE
6.6,2025-05-11 16:50:10,True,9.62,27.9,169.4,39ec4e4a-13da-4fca-9cbc-aeab56aaa6a0,SN-47F2B3CE
7.0,2025-05-11 16:57:13,True,9.62,27.9,174.5,3d583c93-2f31-42b3-b3d9-2156d54aee39,SN-47F2B3CE
6.6,2025-05-11 16:53:31,True,9.62,27.9,171.1,9d216b3f-cf67-447b-b1f7-27768dbc8971,SN-47F2B3CE
6.6,2025-05-11 16:52:22,True,9.62,27.9,171.1,9b967e0c-3324-42dd-b219-82a24957af0b,SN-47F2B3CE
7.5,2025-05-11 16:49:08,True,9.62,27.9,165.9,91020a8e-9541-47b8-834c-7c701df5eb29,SN-47F2B3CE
6.7,2025-05-11 16:54:42,True,9.62,27.9,172.8,fb9a799c-1376-4741-82dc-46cd40fcf39f,SN-47F2B3CE
6.6,2025-05-11 16:51:38,True,9.62,27.9,171.1,c1f8dea4-0cbd-439b-b1d1-2292e4fbea42,SN-47F2B3CE
7.0,2025-05-11 16:51:50,True,9.62,27.9,171.1,5cbc68e1-8af5-43d3-8730-8f0f68388796,SN-47F2B3CE
7.1,2025-05-11 16:57:27,True,9.62,27.9,174.5,eddbc298-ed18-4cec-80a5-36c44630ba50,SN-47F2B3CE
6.8,2025-05-11 16:56:41,True,9.62,27.9,174.5,13dada2f-e38a-497d-a250-63007abf366d,SN-47F2B3CE
7.9,2025-05-11 16:49:05,True,9.61,27.8,167.6,4d70873d-9dac-4566-a2ff-55cc264dfcab,SN-47F2B3CE
6.5,2025-05-11 16:52:42,True,9.62,27.9,171.1,507f903d-e17b-4560-b872-09b294979b13,SN-47F2B3CE
7.1,2025-05-11 16:57:25,True,9.62,27.9,174.5,e780367f-05f1-4e32-86f5-e3b70b0e14dd,SN-47F2B3CE
6.3,2025-05-11 16:50:44,True,9.62,27.9,169.4,1af91cdf-8397-45c6-b2e6-5aea08d6d5ad,SN-47F2B3CE
7.0,2025-05-11 16:57:21,True,9.62,27.9,174.5,36592476-871e-4023-b035-2d668a7abbf9,SN-47F2B3CE
