ph_value,timestamp,status,do_value,temp_value,salinity_value,id,serialNumber
6.7,2025-05-09 23:22:52,True,9.73,30.1,256.3,8cfae967-36c0-480d-80b2-83699340fc9d,SN-47F2B3CE
6.8,2025-05-09 23:25:11,True,9.73,30.1,256.3,be9ea9f8-1e65-40e7-89ec-8d0bad62dc1f,SN-47F2B3CE
6.7,2025-05-09 23:24:46,True,9.73,30.1,256.3,008fafb1-4497-424d-b362-5a1259529fdb,SN-47F2B3CE
6.7,2025-05-09 23:22:00,True,9.73,30.1,258.0,e78e1515-39ba-4fc0-a79f-98d4c12a8c2a,SN-47F2B3CE
6.7,2025-05-09 23:25:59,True,9.73,30.1,256.3,79e0417f-f7c2-44b9-8a44-2d36d6ab7351,SN-47F2B3CE
6.4,2025-05-09 23:28:32,True,9.73,30.1,258.0,3d6cccbf-5ad3-40c6-94ea-7d1dce438748,SN-47F2B3CE
6.4,2025-05-09 23:28:42,True,9.73,30.1,258.0,61ac05fb-94af-4576-a377-5b51578a08f9,SN-47F2B3CE
6.5,2025-05-09 23:28:50,True,9.73,30.1,258.0,5148a766-3784-4936-aa22-6f33f6c048eb,SN-47F2B3CE
6.7,2025-05-09 23:23:39,True,9.73,30.1,256.3,6ccbdd66-7e09-4bf3-9888-c8087d43f8cc,SN-47F2B3CE
6.5,2025-05-09 23:29:29,True,9.73,30.1,258.0,aa2c17d3-5703-4072-b2a6-f236a7e4a4ce,SN-47F2B3CE
6.7,2025-05-09 23:21:44,True,9.73,30.1,256.3,6cbe7d88-03fd-4c46-8063-ad13e283e3c5,SN-47F2B3CE
6.7,2025-05-09 23:23:57,True,9.73,30.1,256.3,8b6af74f-d68e-41ea-8939-a8250c0b57e4,SN-47F2B3CE
6.8,2025-05-09 23:25:41,True,9.73,30.1,256.3,cce3fa78-7e33-4836-889c-6a754cbfa5e9,SN-47F2B3CE
6.8,2025-05-09 23:25:45,True,9.73,30.1,256.3,6a0cf62e-0309-4b06-b2a0-98f0558a7e77,SN-47F2B3CE
6.5,2025-05-09 23:29:17,True,9.73,30.1,258.0,c8379b4e-7a19-4947-8b20-bf39d524df54,SN-47F2B3CE
6.4,2025-05-09 23:28:40,True,9.73,30.1,258.0,cc68b4ea-c5a3-40ed-af25-854eab5fd563,SN-47F2B3CE
6.8,2025-05-09 23:22:06,True,9.73,30.1,258.0,3b25fdf3-8c0c-4670-9513-b06b0b02f2a7,SN-47F2B3CE
6.6,2025-05-09 23:26:22,True,9.73,30.1,256.3,dce05007-f641-47c8-8779-a7b87c3ff38c,SN-47F2B3CE
6.8,2025-05-09 23:22:18,True,9.73,30.1,258.0,c2801a29-87a0-42af-9900-f852a8d10dbb,SN-47F2B3CE
6.8,2025-05-09 23:25:21,True,9.73,30.1,256.3,9ecccc8a-04f8-4523-a95f-38d0ba8599dd,SN-47F2B3CE
6.8,2025-05-09 23:25:37,True,9.73,30.1,256.3,7910c32c-8402-4673-9f70-4d5963220f0a,SN-47F2B3CE
6.5,2025-05-09 23:29:21,True,9.73,30.1,258.0,d79d3c5e-dd6d-48ba-ad21-da98257408f7,SN-47F2B3CE
6.7,2025-05-09 23:22:46,True,9.73,30.1,256.3,60187f50-4024-4b71-95db-ee501e804d73,SN-47F2B3CE
6.7,2025-05-09 23:23:11,True,9.73,30.1,258.0,b27d45b3-ca5d-4b14-ac0e-ab8fc8d242ba,SN-47F2B3CE
6.7,2025-05-09 23:23:47,True,9.73,30.1,256.3,1021f64d-4b24-4c31-80af-456318766958,SN-47F2B3CE
6.5,2025-05-09 23:29:09,True,9.73,30.1,258.0,c106b3cd-1f6a-466e-a24b-ee7b67723697,SN-47F2B3CE
6.5,2025-05-09 23:28:44,True,9.73,30.1,258.0,5743d2ef-35f7-4db4-8e8a-18beb5ebada4,SN-47F2B3CE
6.5,2025-05-09 23:29:27,True,9.73,30.1,258.0,fa23af53-96b1-4fa9-8a66-dbab143682f3,SN-47F2B3CE
6.7,2025-05-09 23:23:59,True,9.73,30.1,256.3,517d48b3-3b38-4ceb-8269-67ddd0138956,SN-47F2B3CE
6.8,2025-05-09 23:25:17,True,9.73,30.1,258.0,8d3c8e35-f90d-4fd2-a89b-d43a04465540,SN-47F2B3CE
6.7,2025-05-09 23:24:26,True,9.73,30.1,256.3,9ffa3f00-dbf8-4348-815b-5205f731649e,SN-47F2B3CE
6.7,2025-05-09 23:23:35,True,9.73,30.1,256.3,a8a39559-642b-4eff-853e-8d085313105a,SN-47F2B3CE
6.7,2025-05-09 23:23:41,True,9.73,30.1,256.3,1ff0ad55-b387-4484-8666-ace6ca08575d,SN-47F2B3CE
6.6,2025-05-09 23:26:04,True,9.73,30.1,256.3,e09f6e72-369c-4036-882a-bc752b4c284b,SN-47F2B3CE
6.7,2025-05-09 23:22:40,True,9.73,30.1,256.3,0a00442f-33ce-4961-b26f-673ceaebb0df,SN-47F2B3CE
