ph_value,timestamp,status,do_value,temp_value,salinity_value,id,serialNumber
5.8,2025-05-11 16:02:42,True,9.68,29.0,169.4,2466bff0-db49-4e96-bfe0-dd2778d3df57,SN-47F2B3CE
11.6,2025-05-11 16:19:06,True,9.59,28.9,444.0,afb257c0-4edb-449a-93c2-6cb28b18a8c1,SN-47F2B3CE
11.5,2025-05-11 16:19:00,True,9.59,28.9,444.0,bf1c2080-61b8-40e4-9a5c-b794615d8967,SN-47F2B3CE
12.8,2025-05-11 16:26:28,True,9.6,28.9,420.4,54d59e34-afc6-4a67-8429-a2cfb87145e5,SN-47F2B3CE
6.1,2025-05-11 16:04:35,True,9.68,29.0,167.6,63a5c98d-721d-4781-af1a-19bd38de009c,SN-47F2B3CE
12.4,2025-05-11 16:22:38,True,9.6,28.9,424.3,3ac70e83-23cc-4d72-bfeb-e41f95e6bcca,SN-47F2B3CE
12.8,2025-05-11 16:20:10,True,9.6,29.0,426.2,d3f4fa35-5f90-420c-9fc1-058bbd522ae6,SN-47F2B3CE
12.8,2025-05-11 16:23:44,True,9.6,28.9,424.3,8c20bde4-2768-43eb-85d1-21055e24d207,SN-47F2B3CE
12.8,2025-05-11 16:24:36,True,9.6,28.9,422.3,4cc2fb0e-f265-44f0-9d93-46abfa81520a,SN-47F2B3CE
12.6,2025-05-11 16:22:30,True,9.6,29.0,424.3,7ed6dd11-11ca-4d86-916b-2f667ead67b1,SN-47F2B3CE
12.7,2025-05-11 16:26:09,True,9.6,28.9,420.4,62ad914a-a0ed-417b-833b-a3f951fc1d91,SN-47F2B3CE
12.8,2025-05-11 16:20:40,True,9.6,29.0,428.2,acbba6c8-0d6d-4619-989a-e78439c66b7d,SN-47F2B3CE
12.8,2025-05-11 16:26:56,True,9.61,29.0,420.4,3ec55711-90ed-4f58-b92c-ccbfbd3ea16c,SN-47F2B3CE
12.6,2025-05-11 16:24:24,True,9.6,28.9,422.3,8b260944-a8ba-4638-83f3-b3d13872a26f,SN-47F2B3CE
6.0,2025-05-11 16:04:05,True,9.68,29.0,167.6,5878bb05-f8fc-4afa-af61-bff836248c6b,SN-47F2B3CE
12.5,2025-05-11 16:25:07,True,9.6,28.9,422.3,061ba56a-422f-461c-a136-7817bf15a9b9,SN-47F2B3CE
9.8,2025-05-11 16:17:12,True,9.59,28.9,458.1,de0aaa96-b483-4bf0-957a-31aea84bc0df,SN-47F2B3CE
12.8,2025-05-11 16:28:24,True,9.61,29.0,420.4,b51083f0-c609-4ca1-8234-795853b3fa29,SN-47F2B3CE
12.7,2025-05-11 16:24:48,True,9.6,29.0,422.3,bd7f60dd-d102-4636-9ee8-e91dcf60f470,SN-47F2B3CE
12.7,2025-05-11 16:27:04,True,9.61,29.0,420.4,8fa5dbfe-f300-4dbf-8da8-460da3c949d3,SN-47F2B3CE
9.1,2025-05-11 16:16:41,True,9.59,28.9,464.2,da2b2bd4-678f-46ad-9acf-582b48e3d68e,SN-47F2B3CE
10.5,2025-05-11 16:17:44,True,9.59,28.9,454.0,de810f24-109f-4f72-8438-9c89bb2ceb2a,SN-47F2B3CE
9.9,2025-05-11 16:17:20,True,9.59,28.9,456.0,4e4ecf1c-50e5-4e59-b171-d90555138838,SN-47F2B3CE
12.7,2025-05-11 16:22:56,True,9.6,28.9,424.3,a488220a-4c68-4a65-a3a4-66d03130733e,SN-47F2B3CE
12.8,2025-05-11 16:26:30,True,9.61,29.0,420.4,4ff64aec-e100-49b7-973b-78169ebc5eea,SN-47F2B3CE
6.0,2025-05-11 16:03:18,True,9.68,29.0,169.4,d747611b-f89d-4871-9511-e22197459c24,SN-47F2B3CE
12.5,2025-05-11 16:22:50,True,9.6,28.9,424.3,49f5a0c5-9ca5-46b8-9926-1b333060991b,SN-47F2B3CE
12.4,2025-05-11 16:27:58,True,9.61,29.0,420.4,42e11e35-eb37-4945-a6ff-21d5a81ae222,SN-47F2B3CE
12.6,2025-05-11 16:26:48,True,9.6,28.9,420.4,a37cb8aa-d386-4647-9e9d-6b459fdc14e4,SN-47F2B3CE
6.6,2025-05-11 16:05:47,True,9.59,28.9,448.0,7429f251-5041-49fe-97ce-bcfad7aeeeba,SN-47F2B3CE
12.9,2025-05-11 16:20:22,True,9.6,29.0,428.2,4c8d971a-41e9-464d-a22d-a991c3b3ece5,SN-47F2B3CE
10.0,2025-05-11 16:17:22,True,9.59,28.9,456.0,a0ca5533-647c-43bb-9a16-0bf47dafeb42,SN-47F2B3CE
10.0,2025-05-11 16:17:24,True,9.59,28.9,456.0,d8033486-7f33-4243-ab94-0416d89ec074,SN-47F2B3CE
12.6,2025-05-11 16:20:08,True,9.6,29.0,426.2,6ff9a2d5-1807-4169-9a56-c916a49163c3,SN-47F2B3CE
11.2,2025-05-11 16:18:36,True,9.59,28.9,448.0,93ea6dae-913f-4452-8832-5f0c63075030,SN-47F2B3CE
10.4,2025-05-11 16:17:42,True,9.6,29.0,454.0,5b09e008-a45e-469a-8c1d-558b73ba2531,SN-47F2B3CE
9.2,2025-05-11 16:16:47,True,9.59,28.9,462.2,a7834744-311a-4270-a472-b0fd39483463,SN-47F2B3CE
6.6,2025-05-11 16:05:37,True,9.6,28.9,438.0,19fa66e4-5c5b-40d5-a14e-397d407dd5b1,SN-47F2B3CE
